Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
16171220,"Don't Worry, It Gets Worse: One Twentysomething's (Mostly Failed) Attempts at Adulthood",Alida Nugent,"Nugent, Alida",,"=""0452298180""","=""9780452298187""",0,3.38,Plume,Paperback,208,2013,2013,,2014/01/02,to-read,to-read (#21),to-read,,,,0,0
12875258,Tell the Wolves I'm Home,Carol Rifka Brunt,"Brunt, Carol Rifka",,"=""0679644199""","=""9780679644194""",0,4.03,Random House,Hardcover,360,2012,2012,,2014/01/02,to-read,to-read (#20),to-read,,,,0,0
19063,The Book Thief,Markus Zusak,"Zusak, Markus",,"=""""","=""""",5,4.39,Alfred A. Knopf,Kindle Edition,592,2006,2005,2013/12/23,2013/11/24,,,read,,,,1,0
12700353,Me and Earl and the Dying Girl,Jesse Andrews,"Andrews, Jesse",,"=""1419701762""","=""9781419701764""",0,3.51,Harry N. Abrams,Hardcover,295,2012,2012,,2013/12/23,to-read,to-read (#19),to-read,,,,0,0
1228958,Au bonheur des ogres,Daniel Pennac,"Pennac, Daniel",,"=""2070403696""","=""9782070403691""",4,3.97,Gallimard,Mass Market Paperback,288,1997,1985,,2013/12/01,,,read,,,,1,0
74256,Le Petit Nicolas,René Goscinny,"Goscinny, René",Jean-Jacques Sempé,"=""2070364232""","=""9782070364237""",4,4.14,Folio,Mass Market Paperback,167,1988,1959,,2013/12/01,,,read,,,,1,0
5509,Anne Frank Remembered: The Story of the Woman Who Helped to Hide the Frank Family,Miep Gies,"Gies, Miep",Alison Leslie Gold,"=""0671662341""","=""9780671662349""",4,4.31,Simon & Schuster,Paperback,256,1988,1987,,2013/12/01,,,read,,,,1,0
3586,The Complete Sherlock Holmes: Volume II,Arthur Conan Doyle,"Doyle, Arthur Conan",Kyle Freeman,"=""1593082045""","=""9781593082048""",0,4.48,Barnes & Noble Classics,Hardcover,709,2004,1914,,2013/12/01,to-read,to-read (#18),to-read,,,,0,0
51497,The Strange Case of Dr. Jekyll and Mr. Hyde and Other Tales of Terror,Robert Louis Stevenson,"Stevenson, Robert Louis",Robert Mighall,"=""0141439734""","=""9780141439730""",5,3.91,Penguin Classics,Paperback,224,2003,1886,,2013/12/01,,,read,,,,1,0
27712,The Neverending Story,Michael Ende,"Ende, Michael",Ralph Manheim,"=""0525457585""","=""9780525457589""",4,4.18,Dutton Children's Books,Hardcover,396,1997,1979,,2013/12/01,,,read,,,,1,0
2223324,Harry Potter and the Chamber of Secrets: Sheet Music for Flute with CD,John   Williams,"Williams, John",,"=""075791084X""","=""9780757910845""",5,4.61,Alfred Music,Paperback,24,2003,2003,,2013/12/01,,,read,,,,1,0
99298,"The Harry Potter Collection 1-4 (Harry Potter, #1-4)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""0439249546""","=""9780439249546""",5,4.69,"Scholastic, Inc.",Hardcover,1500,1999,1999,,2013/12/01,,,read,,,,1,0
2548866,"James Potter and the Hall of Elders' Crossing (James Potter, #1)",G. Norman Lippert,"Lippert, G. Norman",,"=""""","=""""",0,3.77,G. Norman Lippert,ebook,391,2007,2007,2013/11/30,2013/11/10,,,read,,,,1,0
13490543,"Fractured (Slated, #2)",Teri Terry,"Terry, Teri",,"=""1408319489""","=""9781408319482""",5,4.12,Orchard Books,Paperback,421,2013,2013,2013/11/30,2013/11/20,,,read,,,,1,0
7126,The Count of Monte Cristo,Alexandre Dumas,"Dumas, Alexandre",Robin Buss,"=""0140449264""","=""9780140449266""",5,4.32,Penguin Classics,Paperback,1276,2003,1844,,2013/11/29,,,read,,,,1,0
676924,"Betrayed (House of Night, #2)",P.C. Cast,"Cast, P.C.",Kristin Cast,"=""0312360282""","=""9780312360283""",2,3.92,St. Martin's Griffin,Paperback,310,2007,2007,,2013/11/29,,,read,,,,1,0
46799,Go Ask Alice,Beatrice Sparks,"Sparks, Beatrice","Carlo Corsi, Anonymous, Selçuk Budak","=""1416914633""","=""9781416914631""",0,3.74,Simon Pulse,Paperback,213,2006,1971,,2013/11/29,to-read,to-read (#16),to-read,,,,0,0
7733,Gulliver’s Travels,Jonathan Swift,"Swift, Jonathan",Robert DeMaria Jr.,"=""0141439491""","=""9780141439495""",5,3.59,Penguin,Paperback,306,2017,1726,,2013/11/29,,,read,,,,1,0
6294,"Howl’s Moving Castle (Howl’s Moving Castle, #1)",Diana Wynne Jones,"Jones, Diana Wynne",,"=""006441034X""","=""9780064410342""",5,4.29,Harper Trophy,Mass Market Paperback,329,2001,1986,,2013/11/29,,,read,,,,1,0
28194,"Inkheart (Inkworld, #1)",Cornelia Funke,"Funke, Cornelia",Anthea Bell,"=""""","=""""",5,3.93,Scholastic Paperbacks,Paperback,563,2005,2003,,2013/11/29,,,read,,,,1,0
10614,Misery,Stephen        King,"King, Stephen",,"=""0450417395""","=""9780450417399""",5,4.23,New English Library,Paperback,370,1992,1987,,2013/11/29,,,read,,,,1,0
39999,The Boy in the Striped Pajamas,John Boyne,"Boyne, John",,"=""0385751079""","=""9780385751070""",5,4.16,David Fickling Books,Hardcover,224,2006,2006,,2013/11/29,,,read,,,,1,0
10818853,"Fifty Shades of Grey (Fifty Shades, #1)",E.L. James,"James, E.L.",,"=""1612130291""","=""9781612130293""",1,3.67,Vintage,Paperback,356,2011,2011,,2013/11/29,,,read,,,,1,0
100915,"The Lion, the Witch and the Wardrobe (Chronicles of Narnia, #1)",C.S. Lewis,"Lewis, C.S.","Tormod Haugen, Per Svein Paulsen","=""""","=""""",3,4.24,HarperCollins Publishers,Paperback,206,2005,1950,,2013/11/29,,,read,,,,1,0
7332,The Silmarillion,J.R.R. Tolkien,"Tolkien, J.R.R.","Christopher Tolkien, Ted Nasmith","=""0618391118""","=""9780618391110""",0,4.03,Houghton Mifflin Company,Hardcover,386,2004,1977,,2013/11/29,to-read,to-read (#15),to-read,,,,0,0
1812457,The Shack,William Paul Young,"Young, William Paul",,"=""0964729237""","=""9780964729230""",4,3.84,Windblown Media,Paperback,248,2007,2007,,2013/11/29,,,read,,,,1,0
6068551,"Shiver (The Wolves of Mercy Falls, #1)",Maggie Stiefvater,"Stiefvater, Maggie",,"=""0545123267""","=""9780545123266""",5,3.76,Scholastic Press,Hardcover,392,2009,2009,,2013/11/29,,,read,,,,1,0
6479259,"Spirit Bound (Vampire Academy, #5)",Richelle Mead,"Mead, Richelle",,"=""1595142509""","=""9781595142504""",2,4.32,Razorbill,Hardcover,489,2010,2010,,2013/11/29,,,read,,,,1,0
4588,Extremely Loud & Incredibly Close,Jonathan Safran Foer,"Foer, Jonathan Safran",,"=""0618711651""","=""9780618711659""",0,3.97,Mariner Books Classics,Paperback,326,2006,2005,,2013/11/29,to-read,to-read (#14),to-read,,,,0,0
18254,Oliver Twist,Charles Dickens,"Dickens, Charles",Philip Horne,"=""""","=""""",4,3.88,Penguin Books,Paperback,608,2003,1838,,2013/11/29,,,read,,,,1,0
191139,"Oh, the Places You’ll Go!",Dr. Seuss,"Seuss, Dr.",,"=""0679805273""","=""9780679805274""",4,4.37,Random House Books for Young Readers,Hardcover,44,1990,1990,,2013/11/29,,,read,,,,1,0
1622,A Midsummer Night’s Dream,William Shakespeare,"Shakespeare, William","Barbara A. Mowat, Paul Werstine, Alan Durband, Roma Gill, Catherine Belsey, A.R. Braunmuller","=""0743477545""","=""9780743477543""",5,3.94,Simon & Schuster,Mass Market Paperback,298,2016,1595,,2013/11/29,,,read,,,,1,0
13,"The Ultimate Hitchhiker’s Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1-5)",Douglas Adams,"Adams, Douglas",,"=""0345453743""","=""9780345453747""",3,4.38,Del Rey Books,Paperback,815,2002,1996,,2013/11/29,,,read,,,,1,0
5996153,"Blood Promise (Vampire Academy, #4)",Richelle Mead,"Mead, Richelle",,"=""1595141987""","=""9781595141989""",3,4.30,Razorbill,Hardcover,503,2009,2009,,2013/11/29,,,read,,,,1,0
2282133,"Frostbite (Vampire Academy, #2)",Richelle Mead,"Mead, Richelle",,"=""""","=""""",3,4.25,Razorbill,Paperback,327,2008,2008,,2013/11/29,,,read,,,,1,0
5759,Fight Club,Chuck Palahniuk,"Palahniuk, Chuck",,"=""0393327345""","=""9780393327342""",5,4.18,W.W. Norton & Company (NYC),Paperback,218,2005,1996,,2013/11/29,,,read,,,,1,0
423092,"The Fellowship of the Ring (The Lord of the Rings, #1)",J.R.R. Tolkien,"Tolkien, J.R.R.","Christopher Tolkien, Stephen Raw","=""0618002227""","=""9780618002221""",5,4.40,Mariner Books,Paperback,407,1994,1954,,2013/11/29,,,read,,,,1,0
49552,The Stranger,Albert Camus,"Camus, Albert",Matthew  Ward,"=""""","=""""",4,4.03,Vintage International,Paperback,123,1989,1942,,2013/11/29,,,read,,,,1,0
6310,"Charlie and the Chocolate Factory (Charlie Bucket, #1)",Roald Dahl,"Dahl, Roald",Quentin Blake,"=""0142403881""","=""9780142403884""",5,4.17,Puffin Books,Paperback,176,2005,1964,,2013/11/29,,,read,,,,1,0
99107,"Winnie-the-Pooh (Winnie-the-Pooh, #1)",A.A. Milne,"Milne, A.A.",Ernest H. Shepard,"=""0525467564""","=""9780525467564""",5,4.38,Dutton Juvenile,Hardcover,161,2001,1926,,2013/11/29,,,read,,,,1,0
1582996,"City of Ashes (The Mortal Instruments, #2)",Cassandra Clare,"Clare, Cassandra",,"=""1416914293""","=""9781416914297""",5,4.10,Margaret K. McElderry Books,Hardcover,453,2008,2008,,2013/11/29,,,read,,,,1,0
119322,"The Golden Compass (His Dark Materials, #1)",Philip Pullman,"Pullman, Philip",,"=""0679879242""","=""9780679879244""",4,4.03,RANDOM HOUSE TRADE,Hardcover,399,1996,1995,,2013/11/29,,,read,,,,1,0
3090465,The Twilight Saga,Stephenie Meyer,"Meyer, Stephenie","Ilyana Kadushin, Karsten Kredel, Sylke Hachmeister, Matt Walters","=""0739352350""","=""9780739352359""",3,3.94,Listening Library,Audio CD,65,2008,2005,,2013/11/29,,,read,,,,1,0
39988,Matilda,Roald Dahl,"Dahl, Roald",Quentin Blake,"=""043512398X""","=""9780435123987""",5,4.33,New Windmills,Hardcover,240,1992,1988,,2013/11/29,,,read,,,,1,0
345627,"Vampire Academy (Vampire Academy, #1)",Richelle Mead,"Mead, Richelle",,"=""159514174X""","=""9781595141743""",3,4.10,Razorbill,Paperback,332,2007,2007,,2013/11/29,,,read,,,,1,0
153747,"Moby-Dick or, The Whale",Herman Melville,"Melville, Herman","Andrew Delbanco, Tom Quirk","=""0142437247""","=""9780142437247""",5,3.56,Penguin Classics ,Paperback,720,2003,1851,,2013/11/29,,,read,,,,1,0
15241,"The Two Towers (The Lord of the Rings, #2)",J.R.R. Tolkien,"Tolkien, J.R.R.",Peter S. Beagle,"=""0618346260""","=""9780618346264""",5,4.50,Houghton Mifflin,Paperback,322,1993,1954,,2013/11/29,,,read,,,,1,0
48855,The Diary of a Young Girl,Anne Frank,"Frank, Anne","Eleanor Roosevelt, Susan Massotty, Γιάννης Θωμόπουλος, Barbara Mooyaart-Doubleday, Otto H. Frank, Mirjam Pressler","=""""","=""""",3,4.20,Bantam,Mass Market Paperback,283,1993,1947,,2013/11/29,,,read,,,,1,0
157993,The Little Prince,Antoine de Saint-Exupéry,"Saint-Exupéry, Antoine de",Richard Howard,"=""0152023984""","=""9780152023980""",3,4.33,"Harcourt, Inc.",Hardcover,96,2000,1943,,2013/11/29,,,read,,,,1,0
33,The Lord of the Rings,J.R.R. Tolkien,"Tolkien, J.R.R.",Alan Lee,"=""0618640150""","=""9780618640157""",5,4.54,Houghton Mifflin Harcourt,Paperback,1216,2005,1954,,2013/11/29,,,read,,,,1,0
4671,The Great Gatsby,F. Scott Fitzgerald,"Fitzgerald, F. Scott",,"=""0743273567""","=""9780743273565""",5,3.93,Scribner,Paperback,180,1925,1925,,2013/11/29,,,read,,,,1,0
18490,Frankenstein,Mary Wollstonecraft Shelley,"Shelley, Mary Wollstonecraft",,"=""""","=""""",4,3.90,Penguin,Paperback,288,2003,1818,,2013/11/29,,,read,,,,1,0
256683,"City of Bones (The Mortal Instruments, #1)",Cassandra Clare,"Clare, Cassandra",,"=""1416914285""","=""9781416914280""",3,4.07,Margaret K. McElderry Books,Hardcover,485,2007,2007,,2013/11/29,,,read,,,,1,0
7260188,"Mockingjay (The Hunger Games, #3)",Suzanne Collins,"Collins, Suzanne",,"=""0439023513""","=""9780439023511""",5,4.12,Scholastic Press,Hardcover,390,2010,2010,,2013/11/29,,,read,,,,1,0
4214,Life of Pi,Yann Martel,"Martel, Yann",,"=""0770430074""","=""9780770430078""",5,3.94,Seal Books,Paperback,460,2006,2001,,2013/11/29,,,read,,,,1,0
1656001,"The Host (The Host, #1)",Stephenie Meyer,"Meyer, Stephenie",,"=""0316068047""","=""9780316068048""",5,3.86,"Little, Brown and Company",Hardcover,619,2008,2008,,2013/11/29,,,read,,,,1,0
30,J.R.R. Tolkien 4-Book Boxed Set: The Hobbit and The Lord of the Rings,J.R.R. Tolkien,"Tolkien, J.R.R.",,"=""0345538374""","=""9780345538376""",5,4.61,Ballantine Books,Mass Market Paperback,1728,2012,1954,,2013/11/29,,,read,,,,1,0
43641,Water for Elephants,Sara Gruen,"Gruen, Sara",,"=""1565125606""","=""9781565125605""",5,4.11,Algonquin Books,Paperback,368,2007,2006,,2013/11/29,,,read,,,,1,0
5129,Brave New World,Aldous Huxley,"Huxley, Aldous",,"=""0060929871""","=""9780060929879""",2,3.99,HarperPerennial / Perennial Classics,Paperback,288,1998,1932,,2013/11/29,,,read,,,,1,0
19543,Where the Wild Things Are,Maurice Sendak,"Sendak, Maurice",,"=""0099408392""","=""9780099408390""",3,4.25,Red Fox,Paperback,38,2000,1963,,2013/11/29,,,read,,,,1,0
17245,Dracula,Bram Stoker,"Stoker, Bram","Rubén Toledo, Nina Auerbach, David J. Skal","=""0393970124""","=""9780393970128""",4,4.02,Norton,Paperback,488,1986,1897,,2013/11/29,,,read,,,,1,0
5470,1984,George Orwell,"Orwell, George",,"=""""","=""""",4,4.20,New American Library,Mass Market Paperback,328,1950,1949,,2013/11/29,,,read,,,,1,0
2,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""0439686520""","=""9780439686525""",5,4.50,Scholastic Inc.,Paperback,870,2004,2003,,2013/11/29,,,read,,,,1,0
136251,"Harry Potter and the Deathly Hallows (Harry Potter, #7)",J.K. Rowling,"Rowling, J.K.",,"=""""","=""""",5,4.62,Arthur A. Levine Books,Hardcover,759,2007,2007,,2013/11/29,,,read,,,,1,0
5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""043965548X""","=""9780439655484""",5,4.58,Scholastic Inc.,Mass Market Paperback,547,2004,1999,,2013/11/29,,,read,,,,1,0
6,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""0439139597""","=""9780439139595""",5,4.57,Scholastic,Paperback,734,2002,2000,,2013/11/29,,,read,,,,1,0
15881,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""""","=""""",5,4.43,Arthur A. Levine Books,Hardcover,352,1999,1998,,2013/11/29,,,read,,,,1,0
1162543,"Breaking Dawn (The Twilight Saga, #4)",Stephenie Meyer,"Meyer, Stephenie",,"=""031606792X""","=""9780316067928""",3,3.76,"Little, Brown and Company",Hardcover,756,2008,2008,,2013/11/29,,,read,,,,1,0
49041,"New Moon (The Twilight Saga, #2)",Stephenie Meyer,"Meyer, Stephenie",,"=""0316160199""","=""9780316160193""",3,3.62,"Little, Brown and Company",Hardcover,563,2006,2006,,2013/11/29,,,read,,,,1,0
24213,Alice’s Adventures in Wonderland / Through the Looking-Glass,Lewis Carroll,"Carroll, Lewis","Martin Gardner, John Tenniel","=""""","=""""",5,4.06,Penguin Group (USA),Paperback,239,2000,1871,,2013/11/29,,,read,,,,1,0
14050,The Time Traveler's Wife,Audrey Niffenegger,"Niffenegger, Audrey",,"=""0965818675""","=""9780965818674""",4,4.00,MacAdam/Cage,Paperback,537,2003,2003,,2013/11/29,,,read,,,,1,0
7624,Lord of the Flies,William Golding,"Golding, William",,"=""0140283331""","=""9780140283334""",4,3.70,Penguin Books ,Paperback,182,1999,1954,,2013/11/29,,,read,,,,1,0
18131,"A Wrinkle in Time (Time Quintet, #1)",Madeleine L'Engle,"L'Engle, Madeleine",,"=""0440498058""","=""9780440498056""",5,3.97,Yearling Books,Paperback,211,1973,1962,,2013/11/29,,,read,,,,1,0
21787,The Princess Bride,William Goldman,"Goldman, William",,"=""0345418263""","=""9780345418265""",5,4.27,Ballantine Books,Paperback,429,2003,1973,,2013/11/29,,,read,,,,1,0
8665876,"Awaken (Awaken, #1)",Katie Kacvinsky,"Kacvinsky, Katie",,"=""0547371489""","=""9780547371481""",0,3.90,Houghton Mifflin Harcourt,Hardcover,309,2011,2011,,2013/11/29,to-read,to-read (#13),to-read,,,,0,0
6909544,"Birthmarked (Birthmarked, #1)",Caragh M. O'Brien,"O'Brien, Caragh M.",,"=""1596435690""","=""9781596435698""",0,3.89,Roaring Brook Press,Hardcover,361,2010,2010,,2013/11/29,to-read,to-read (#12),to-read,,,,0,0
10194494,"False Memory (False Memory, #1)",Dan Krokos,"Krokos, Dan",,"=""1423149769""","=""9781423149767""",0,3.74,Hyperion,Hardcover,336,2012,2012,,2013/11/29,to-read,to-read (#11),to-read,,,,0,0
13517444,"Stung (Stung, #1)",Bethany Wiggins,"Wiggins, Bethany",,"=""0802734189""","=""9780802734181""",0,4.00,Walker Childrens,Hardcover,294,2013,2013,,2013/11/29,to-read,to-read (#10),to-read,,,,0,0
11043618,"What's Left of Me (The Hybrid Chronicles, #1)",Kat Zhang,"Zhang, Kat",,"=""0062114875""","=""9780062114877""",0,3.77,HarperCollins,Hardcover,343,2012,2012,,2013/11/29,to-read,to-read (#9),to-read,,,,0,0
12987192,"The Forsaken (The Forsaken, #1)",Lisa M. Stasse,"Stasse, Lisa M.",,"=""1442432659""","=""9781442432659""",0,3.67,Simon & Schuster Books for Young Readers,Hardcover,375,2012,2012,,2013/11/29,to-read,to-read (#8),to-read,,,,0,0
10382215,"Beta (Annex, #1)",Rachel Cohn,"Cohn, Rachel",,"=""1423157192""","=""9781423157199""",0,3.53,Hyperion,Hardcover,331,2012,2012,,2013/11/29,to-read,to-read (#7),to-read,,,,0,0
6665671,Please Ignore Vera Dietz,A.S. King,"King, A.S.",,"=""0375865861""","=""9780375865862""",0,3.87,Alfred A. Knopf Books for Young Readers,Hardcover,327,2010,2010,,2013/11/24,to-read,to-read (#6),to-read,,,,0,0
19057,I Am the Messenger,Markus Zusak,"Zusak, Markus",,"=""""","=""""",0,4.03,Alfred A. Knopf Borzoi Books,Paperback,357,2006,2002,,2013/11/24,to-read,to-read (#5),to-read,,,,0,0
13105527,I Wrote This For You (I Wrote This For You #4),pleasefindthis,"pleasefindthis, pleasefindthis","Iain S. Thomas, Jon Ellis","=""1926760689""","=""9781926760681""",0,4.08,Central Avenue Publishing,Paperback,194,2011,2011,,2013/11/24,to-read,to-read (#4),to-read,,,,0,0
6464094,"This Book Is Not Good for You (Secret, #3)",Pseudonymous Bosch,"Bosch, Pseudonymous",,"=""031604086X""","=""9780316040860""",5,4.28,"Little, Brown Books for Young Readers",Hardcover,394,2009,2009,,2013/11/24,,,read,,,,1,0
13548945,Fifty-one Shades: A Parody (First Three Chapters),Andrew Shaffer,"Shaffer, Andrew",,"=""""","=""""",5,3.52,EvilReads.com,ebook,224,2012,2012,2013/11/20,2013/11/11,,,read,,,,1,0
12743472,"Slated (Slated, #1)",Teri Terry,"Terry, Teri",,"=""1408319462""","=""9781408319468""",5,4.07,Orchard Books,Paperback,439,2012,2012,2013/11/20,2013/11/13,,,read,,,,1,0
6580970,"Leven Thumps and the Ruins of Alder (Leven Thumps, #5)",Obert Skye,"Skye, Obert",Obert Skye,"=""1606411462""","=""9781606411469""",4,4.10,Shadow Mountain,Hardcover,363,2009,2009,,2013/11/15,,,read,,,,1,0
7243142,"Keys to the Demon Prison (Fablehaven, #5)",Brandon Mull,"Mull, Brandon",,"=""1606412388""","=""9781606412381""",4,4.46,Shadow Mountain,Hardcover,593,2010,2010,,2013/11/15,,,read,,,,1,0
6339664,"Hush, Hush (Hush, Hush, #1)",Becca Fitzpatrick,"Fitzpatrick, Becca",,"=""1416989412""","=""9781416989417""",3,3.92,Simon & Schuster,Hardcover,391,2009,2009,,2013/11/15,,,read,,,,1,0
10677277,"Article 5 (Article 5, #1)",Kristen Simmons,"Simmons, Kristen",,"=""0765329581""","=""9780765329585""",0,3.76,Tor Teen,Hardcover,362,2012,2012,,2013/11/15,to-read,to-read (#3),to-read,,,,0,0
5287473,"Hex Hall (Hex Hall, #1)",Rachel Hawkins,"Hawkins, Rachel",,"=""1423121309""","=""9781423121305""",3,3.92,Hyperion Book CH,Hardcover,323,2010,2010,,2013/11/15,,,read,,,,1,0
8235178,"Across the Universe (Across the Universe, #1)",Beth Revis,"Revis, Beth",,"=""1595143971""","=""9781595143976""",4,3.77,Razorbill,Hardcover,399,2011,2011,,2013/11/15,,,read,,,,1,0
6202690,Twilight Director's Notebook: The Story of How We Made the Movie Based on the Novel by Stephenie Meyer,Catherine Hardwicke,"Hardwicke, Catherine",,"=""0316070521""","=""9780316070522""",1,4.26,"Little, Brown Young Readers",Hardcover,163,2009,2009,,2013/11/15,,,read,,,,1,0
11614718,"Delirium (Delirium, #1)",Lauren Oliver,"Oliver, Lauren",,"=""0061726834""","=""9780061726835""",4,3.95,HarperCollins,Paperback,441,2012,2011,,2013/11/15,,,read,,,,1,0
12476820,"Partials (Partials Sequence, #1)",Dan Wells,"Wells, Dan",,"=""0062071041""","=""9780062071040""",5,3.93,Balzer + Bray,Hardcover,468,2012,2012,,2013/11/15,,,read,,,,1,0
10433900,"Variant (Variant, #1)",Robison Wells,"Wells, Robison",,"=""0062026089""","=""9780062026088""",5,3.94,HarperTeen,Hardcover,373,2011,2011,,2013/11/15,,,read,,,,1,0
7059135,"Inside Out (Insider, #1)",Maria V. Snyder,"Snyder, Maria V.",,"=""037321006X""","=""9780373210060""",5,3.82,Harlequin,Paperback,320,2010,2010,,2013/11/15,,,read,,,,1,0
2536134,"Gone (Gone, #1)",Michael  Grant,"Grant, Michael",,"=""0061448761""","=""9780061448768""",3,3.87,Katherine Tegen Books,Hardcover,560,2008,2008,,2013/11/15,,,read,,,,1,0
764347,"Unwind (Unwind, #1)",Neal Shusterman,"Shusterman, Neal",,"=""""","=""""",5,4.17,Simon & Schuster Books for Young Readers,Hardcover,337,2007,2007,,2013/11/15,,,read,,,,1,0
28187,"The Lightning Thief (Percy Jackson and the Olympians, #1)",Rick Riordan,"Riordan, Rick",,"=""0786838655""","=""9780786838653""",5,4.31,Disney Hyperion Books,Paperback,377,2006,2005,,2013/11/15,,,read,,,,1,0
15931,"The Notebook (The Notebook, #1)",Nicholas Sparks,"Sparks, Nicholas",,"=""0553816713""","=""9780553816716""",5,4.16,Bantam,Hardcover,214,2004,1996,,2013/11/15,,,read,,,,1,0
7735333,"Matched (Matched, #1)",Ally Condie,"Condie, Ally",,"=""0525423648""","=""9780525423645""",5,3.62,Dutton Books for Young Readers,Hardcover,369,2010,2010,,2013/11/15,,,read,,,,1,0
